                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7958,                 6.1314,                 4.1953,                  0.639,                 0.0625,                0.02854,                0.00888,                 3.6557,                 5.7768,                 3.9518,              0.0033173,              0.0033173,              0.0033173
                      2,                 3.4741,                 4.8934,                 3.4542,                0.87251,                0.10167,                  0.079,                 0.0333,                 3.6013,                 6.4202,                 2.9461,              0.0066342,              0.0066342,              0.0066342
                      3,                 3.3367,                 4.4173,                 2.8954,                0.83856,                0.10083,                0.03687,                0.01713,                 3.1622,                 7.0696,                 2.7551,              0.0099346,              0.0099346,              0.0099346
                      4,                 3.1229,                 3.9052,                 2.6761,                 0.8634,                0.11989,                0.06512,                 0.0271,                 3.0909,                 5.3957,                 2.5869,              0.0099258,              0.0099258,              0.0099258
                      5,                 2.9924,                  3.572,                 2.5035,                0.30859,                0.11961,                0.10322,                0.04828,                 2.9619,                 3.6278,                 2.4393,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.8473,                 3.2941,                 2.3796,                0.15725,                 0.1925,                0.13071,                0.05773,                 2.8465,                 3.1259,                 2.3231,               0.009901,               0.009901,               0.009901
                      7,                  2.761,                 3.1295,                  2.307,                 0.5001,                0.18838,                0.12428,                 0.0564,                  2.706,                 2.9175,                 2.3036,              0.0098763,              0.0098763,              0.0098763
                      8,                 2.7245,                 2.9919,                 2.2611,                0.22448,                0.24315,                0.14465,                0.06329,                 2.6923,                 2.8091,                 2.2261,              0.0098515,              0.0098515,              0.0098515
                      9,                  2.678,                 2.8579,                  2.238,                0.54388,                 0.2074,                0.20317,                0.08791,                  2.661,                 2.8157,                 2.2201,              0.0098268,              0.0098268,              0.0098268
                     10,                 2.6227,                 2.7896,                 2.2175,                0.24607,                0.24768,                0.17309,                0.07577,                 2.5874,                 2.5812,                 2.1795,               0.009802,               0.009802,               0.009802
                     11,                 2.5856,                 2.6998,                 2.1735,                0.29482,                0.29964,                0.22191,                0.09757,                 2.6071,                 2.5005,                 2.1709,              0.0097773,              0.0097773,              0.0097773
                     12,                 2.5686,                 2.6029,                 2.1694,                0.23341,                0.22922,                0.17108,                0.07339,                 2.7491,                 2.7166,                 2.2214,              0.0097525,              0.0097525,              0.0097525
                     13,                 2.5474,                 2.5175,                 2.1384,                0.31324,                0.28686,                0.23321,                 0.1012,                 2.5634,                 2.4505,                 2.1591,              0.0097278,              0.0097278,              0.0097278
                     14,                 2.5154,                  2.481,                 2.1243,                0.22345,                0.34192,                0.25526,                0.11083,                 2.4771,                 2.4549,                 2.0901,               0.009703,               0.009703,               0.009703
                     15,                 2.4819,                 2.4144,                 2.0907,                0.31397,                0.32248,                0.26256,                0.11458,                 2.5457,                 2.3043,                 2.1016,              0.0096783,              0.0096783,              0.0096783
                     16,                 2.4905,                 2.3728,                 2.1001,                0.24006,                0.36453,                0.27697,                0.12004,                 2.4627,                 2.3233,                 2.0787,              0.0096535,              0.0096535,              0.0096535
                     17,                   2.46,                 2.3247,                 2.0739,                0.34007,                0.35005,                0.28841,                0.12187,                 2.4788,                 2.3086,                 2.0646,              0.0096288,              0.0096288,              0.0096288
                     18,                 2.4547,                 2.3026,                 2.0684,                0.33234,                0.36755,                0.30234,                0.13526,                 2.4578,                 2.2024,                 2.0583,               0.009604,               0.009604,               0.009604
                     19,                 2.4244,                 2.2527,                 2.0542,                0.38453,                0.37454,                0.32826,                0.14324,                 2.4245,                 2.1242,                 2.0291,              0.0095793,              0.0095793,              0.0095793
                     20,                 2.4208,                  2.234,                 2.0384,                0.35183,                0.36717,                0.32775,                0.14715,                 2.4088,                 2.0979,                  2.042,              0.0095545,              0.0095545,              0.0095545
                     21,                 2.4054,                 2.2026,                 2.0047,                0.39674,                 0.3711,                0.33173,                0.14581,                 2.3979,                 2.0217,                  2.041,              0.0095298,              0.0095298,              0.0095298
                     22,                    2.4,                 2.1765,                 2.0326,                0.35424,                0.37636,                0.33463,                0.15126,                 2.3574,                  2.038,                 1.9925,               0.009505,               0.009505,               0.009505
                     23,                 2.3655,                 2.1284,                 2.0027,                0.38448,                0.40572,                0.35569,                  0.153,                 2.3467,                 2.0127,                 1.9988,              0.0094803,              0.0094803,              0.0094803
                     24,                 2.3528,                 2.0902,                 1.9742,                0.37269,                0.38841,                0.34826,                0.15519,                   2.35,                  2.076,                 1.9714,              0.0094555,              0.0094555,              0.0094555
                     25,                 2.3263,                 2.0806,                  1.969,                0.44715,                0.37911,                0.36432,                0.15471,                 2.3519,                 1.9906,                 1.9688,              0.0094307,              0.0094307,              0.0094307
                     26,                 2.3223,                 2.0422,                 1.9501,                0.39076,                0.41318,                0.36918,                0.15642,                 2.3955,                 1.9687,                 2.0002,               0.009406,               0.009406,               0.009406
                     27,                  2.327,                 2.0256,                 1.9589,                0.38249,                0.41055,                0.38874,                0.16238,                 2.3537,                 1.9778,                 1.9847,              0.0093813,              0.0093813,              0.0093813
                     28,                 2.3073,                  1.983,                 1.9544,                0.43977,                0.42523,                0.39937,                0.17548,                 2.2922,                  1.881,                 1.9393,              0.0093565,              0.0093565,              0.0093565
                     29,                 2.2698,                 1.9689,                 1.9179,                0.42904,                0.42444,                0.40216,                0.17672,                 2.2784,                 1.8967,                 1.9459,              0.0093317,              0.0093317,              0.0093317
                     30,                 2.2633,                 1.9358,                 1.9244,                0.45015,                0.45538,                0.42346,                0.18628,                 2.2495,                 1.8115,                 1.9137,               0.009307,               0.009307,               0.009307
                     31,                 2.2737,                 1.9347,                 1.9178,                0.43483,                 0.4487,                0.42641,                0.18587,                  2.268,                 1.7915,                 1.9259,              0.0092823,              0.0092823,              0.0092823
                     32,                 2.2627,                 1.9196,                 1.9196,                0.39311,                0.45144,                0.38897,                0.17104,                 2.2552,                 1.8443,                 1.9095,              0.0092575,              0.0092575,              0.0092575
                     33,                 2.2527,                    1.9,                 1.9041,                0.51091,                 0.4309,                0.43071,                0.18825,                 2.2453,                 1.7801,                 1.8998,              0.0092327,              0.0092327,              0.0092327
                     34,                 2.2349,                 1.8949,                 1.9114,                0.47734,                0.43827,                0.42785,                0.18453,                 2.2545,                 1.8444,                 1.9171,               0.009208,               0.009208,               0.009208
                     35,                 2.2241,                 1.8506,                 1.8922,                 0.4773,                0.45018,                0.44716,                0.19495,                  2.201,                 1.8002,                 1.8793,              0.0091833,              0.0091833,              0.0091833
                     36,                 2.2134,                 1.8366,                 1.8972,                0.47473,                0.45942,                 0.4488,                0.19693,                 2.1982,                 1.7341,                 1.8707,              0.0091585,              0.0091585,              0.0091585
                     37,                  2.197,                  1.826,                 1.8778,                 0.4894,                0.45763,                0.45973,                0.20404,                 2.2343,                 1.7119,                 1.9049,              0.0091337,              0.0091337,              0.0091337
                     38,                 2.1911,                 1.7886,                 1.8592,                0.48816,                0.49884,                0.46063,                0.20327,                 2.1977,                 1.7458,                 1.8764,               0.009109,               0.009109,               0.009109
                     39,                 2.1985,                 1.8154,                 1.8623,                0.50738,                0.44386,                0.45554,                0.20759,                  2.175,                 1.7156,                 1.8578,              0.0090843,              0.0090843,              0.0090843
                     40,                 2.1778,                  1.783,                 1.8652,                0.52565,                0.48067,                0.47354,                0.21072,                 2.1828,                 1.6792,                 1.8619,              0.0090595,              0.0090595,              0.0090595
                     41,                 2.1772,                 1.7821,                 1.8547,                0.52154,                0.48277,                0.48247,                0.22197,                 2.1296,                 1.6507,                 1.8347,              0.0090347,              0.0090347,              0.0090347
                     42,                 2.1539,                 1.7436,                 1.8374,                0.52013,                0.50744,                0.47184,                0.21367,                 2.1691,                 1.6408,                 1.8474,                0.00901,                0.00901,                0.00901
                     43,                 2.1436,                  1.727,                 1.8521,                0.53526,                0.51222,                0.50218,                0.22028,                 2.1795,                 1.6494,                 1.8433,              0.0089853,              0.0089853,              0.0089853
                     44,                  2.123,                 1.7043,                 1.8369,                0.50678,                0.52339,                0.48731,                0.21842,                 2.1261,                 1.6344,                 1.8234,              0.0089605,              0.0089605,              0.0089605
                     45,                 2.1289,                 1.7098,                  1.819,                0.50353,                0.51695,                0.50432,                0.22212,                 2.1167,                 1.5771,                 1.8331,              0.0089358,              0.0089358,              0.0089358
                     46,                 2.1208,                  1.702,                 1.8185,                0.54585,                0.53532,                0.52642,                0.23594,                  2.103,                 1.5832,                 1.8179,               0.008911,               0.008911,               0.008911
                     47,                 2.1067,                 1.6712,                 1.8207,                0.55299,                0.49589,                0.50095,                0.22387,                 2.1167,                  1.603,                 1.8101,              0.0088863,              0.0088863,              0.0088863
                     48,                 2.0869,                  1.645,                 1.8056,                0.54165,                0.50113,                0.52109,                0.23476,                 2.1211,                   1.55,                 1.8116,              0.0088615,              0.0088615,              0.0088615
                     49,                 2.1078,                 1.6434,                 1.8031,                0.56299,                0.52395,                0.53457,                0.24666,                  2.063,                 1.5614,                 1.7804,              0.0088368,              0.0088368,              0.0088368
                     50,                 2.0958,                 1.6339,                 1.7932,                0.54631,                0.52422,                0.51248,                0.23414,                 2.0848,                 1.5491,                 1.8025,               0.008812,               0.008812,               0.008812
                     51,                 2.0933,                 1.6294,                 1.8001,                0.58655,                0.53081,                0.53756,                0.24496,                 2.0748,                 1.5163,                 1.7775,              0.0087872,              0.0087872,              0.0087872
                     52,                 2.0726,                  1.626,                 1.7936,                0.57154,                0.54673,                0.55352,                0.25356,                 2.0512,                 1.5148,                 1.7726,              0.0087625,              0.0087625,              0.0087625
                     53,                  2.064,                 1.5924,                 1.7862,                 0.6059,                0.52634,                0.53971,                0.24854,                 2.0288,                  1.565,                  1.772,              0.0087378,              0.0087378,              0.0087378
                     54,                 2.0759,                 1.6201,                 1.7799,                0.57257,                0.52655,                0.54358,                0.25373,                 2.0158,                 1.5282,                  1.752,               0.008713,               0.008713,               0.008713
                     55,                 2.0598,                 1.5968,                 1.7886,                0.57205,                 0.5651,                0.57126,                0.26783,                 1.9924,                 1.4781,                 1.7342,              0.0086882,              0.0086882,              0.0086882
                     56,                 2.0567,                  1.576,                 1.7599,                0.64554,                0.53439,                0.56858,                0.27173,                 1.9949,                 1.4815,                 1.7257,              0.0086635,              0.0086635,              0.0086635
                     57,                 2.0212,                 1.5555,                 1.7517,                0.60458,                0.57926,                0.58734,                  0.276,                 2.0023,                 1.4246,                 1.7278,              0.0086388,              0.0086388,              0.0086388
                     58,                 2.0439,                 1.5678,                 1.7738,                 0.6188,                0.55595,                0.58303,                0.26618,                 2.0143,                 1.4597,                 1.7413,               0.008614,               0.008614,               0.008614
                     59,                 2.0318,                 1.5502,                 1.7352,                0.64974,                  0.539,                0.59606,                0.27963,                 1.9895,                 1.4367,                 1.7291,              0.0085893,              0.0085893,              0.0085893
