                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.8573,                 6.2105,                 4.1726,                0.00132,                0.09531,                 0.0102,                0.00232,                 3.7615,                 6.4253,                 4.0099,              0.0033173,              0.0033173,              0.0033173
                      2,                 3.6673,                 5.2059,                 3.5595,                0.81473,                  0.095,                0.01046,                0.00274,                 3.8058,                 120.45,                 3.6011,              0.0066342,              0.0066342,              0.0066342
                      3,                 3.3811,                  4.611,                 3.0159,                0.84884,                0.11471,                0.05039,                0.02055,                 3.4285,                 9.1735,                 2.8825,              0.0099346,              0.0099346,              0.0099346
                      4,                 3.2115,                 4.0861,                 2.7584,                0.88959,                0.13167,                0.11143,                0.05056,                 3.1497,                 4.1691,                 2.6599,              0.0099258,              0.0099258,              0.0099258
                      5,                 3.0898,                 3.6209,                 2.5634,                0.30344,                0.13333,                0.10048,                0.04658,                 3.2442,                 3.8768,                 2.5945,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.9512,                 3.3812,                 2.4314,                0.85455,                0.14328,                0.12118,                0.05202,                 2.9148,                 3.2606,                 2.3607,               0.009901,               0.009901,               0.009901
                      7,                 2.8802,                 3.2313,                 2.3424,                0.90217,                0.14011,                0.12496,                0.05777,                 2.9177,                  3.371,                 2.3735,              0.0098763,              0.0098763,              0.0098763
                      8,                 2.8439,                 3.1096,                 2.2959,                0.88862,                0.13583,                0.11331,                0.05128,                 2.8888,                 3.2643,                 2.3105,              0.0098515,              0.0098515,              0.0098515
                      9,                 2.7796,                 3.0237,                 2.2699,                0.90806,                0.12243,                0.12285,                0.05783,                 2.8327,                 3.0414,                 2.3194,              0.0098268,              0.0098268,              0.0098268
                     10,                  2.705,                   2.92,                 2.2401,                  0.916,                   0.14,                 0.1623,                 0.0757,                 2.7838,                 2.8805,                 2.2332,               0.009802,               0.009802,               0.009802
                     11,                 2.6921,                 2.8534,                 2.2073,                0.23491,                0.22599,                0.15389,                0.06586,                 2.6914,                 2.8289,                 2.1841,              0.0097773,              0.0097773,              0.0097773
                     12,                 2.6559,                 2.7868,                 2.1905,                0.19415,                0.23531,                0.18179,                0.07951,                 2.7053,                 2.6614,                 2.1786,              0.0097525,              0.0097525,              0.0097525
                     13,                 2.6208,                 2.6617,                 2.1549,                0.26591,                0.28011,                0.22357,                0.10106,                 2.6245,                 2.6044,                 2.1324,              0.0097278,              0.0097278,              0.0097278
