                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.8155,                 6.1345,                 4.1705,                  0.001,                 0.0675,                0.00223,                0.00055,                 3.6923,                 6.3886,                 4.0207,              0.0033173,              0.0033173,              0.0033173
                      2,                 3.5204,                  5.038,                  3.417,                0.86092,                0.10583,                0.06253,                0.02597,                  3.462,                 6.3268,                 2.9729,              0.0066342,              0.0066342,              0.0066342
                      3,                 3.2863,                 4.5011,                 2.8946,                0.84207,                0.13833,                0.04379,                0.01684,                 3.2684,                 6.9117,                 2.7655,              0.0099346,              0.0099346,              0.0099346
                      4,                 3.1687,                 3.9603,                 2.6389,                0.87245,                0.14105,                0.08254,                 0.0329,                 3.2217,                 5.1726,                 2.6357,              0.0099258,              0.0099258,              0.0099258
                      5,                 3.0723,                 3.5856,                 2.4899,                0.29146,                0.15436,                0.07656,                0.02862,                 3.0359,                 3.6989,                 2.3975,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.8906,                 3.3544,                 2.3462,                0.31643,                0.14037,                0.11421,                0.05024,                  2.986,                  3.197,                 2.3275,               0.009901,               0.009901,               0.009901
                      7,                 2.8178,                 3.1949,                 2.2701,                0.30995,                0.20605,                0.08643,                0.04019,                 2.8117,                 3.1349,                 2.2188,              0.0098763,              0.0098763,              0.0098763
                      8,                 2.7885,                   3.07,                 2.2296,                0.13674,                0.23417,                0.11755,                0.05472,                 2.7988,                 3.0828,                 2.1977,              0.0098515,              0.0098515,              0.0098515
                      9,                 2.7196,                 2.9805,                 2.1917,                0.17045,                0.22696,                0.15609,                0.07479,                 2.7155,                 2.7493,                 2.1397,              0.0098268,              0.0098268,              0.0098268
                     10,                 2.6703,                 2.8668,                 2.1654,                0.32831,                0.22523,                 0.1538,                0.06952,                 2.6732,                 2.7297,                 2.1269,               0.009802,               0.009802,               0.009802
                     11,                 2.6367,                 2.7999,                 2.1235,                0.41973,                0.22182,                0.17559,                 0.0761,                 2.6751,                 2.6307,                 2.1217,              0.0097773,              0.0097773,              0.0097773
                     12,                 2.6137,                 2.7224,                 2.1282,                0.21816,                 0.2432,                0.17706,                0.07608,                 2.7076,                 2.7527,                 2.1452,              0.0097525,              0.0097525,              0.0097525
                     13,                 2.5911,                 2.6395,                 2.0835,                0.24018,                0.24866,                0.21242,                 0.0905,                 2.6297,                  2.573,                 2.0813,              0.0097278,              0.0097278,              0.0097278
