                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7773,                  6.175,                 4.2011,                0.01348,                0.01917,                 0.0058,                0.00136,                 3.6152,                 5.7187,                 3.9699,              0.0033173,              0.0033173,              0.0033173
                      2,                 3.5134,                 5.0161,                 3.4719,                0.83408,                  0.095,                 0.0331,                0.01268,                 3.5391,                 4.8768,                 3.0963,              0.0066342,              0.0066342,              0.0066342
                      3,                 3.3555,                 4.4897,                 2.9094,                0.84495,                 0.1295,                0.05317,                0.02157,                 3.2168,                 9.0975,                 2.7606,              0.0099346,              0.0099346,              0.0099346
                      4,                 3.1586,                 3.9449,                 2.6228,                0.87104,                0.12333,                0.07741,                0.03426,                 3.1374,                 3.5554,                 2.5561,              0.0099258,              0.0099258,              0.0099258
                      5,                 3.0314,                 3.6008,                 2.4554,                0.30301,                0.17999,                0.10087,                 0.0453,                 3.0459,                 3.3248,                 2.3744,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.9211,                 3.3436,                 2.3533,                0.54811,                0.14858,                0.12321,                0.05388,                 2.9338,                 3.3241,                 2.3361,               0.009901,               0.009901,               0.009901
                      7,                 2.8463,                 3.1937,                 2.2568,                0.81179,                0.15607,                0.13028,                0.05781,                  2.843,                 3.0424,                 2.2186,              0.0098763,              0.0098763,              0.0098763
                      8,                 2.8132,                   3.08,                 2.1919,                0.18612,                0.23152,                0.14541,                0.06331,                 2.7758,                 2.9413,                 2.1275,              0.0098515,              0.0098515,              0.0098515
                      9,                 2.7517,                 2.9759,                 2.1763,                0.21776,                0.27381,                0.16504,                0.07649,                 2.7489,                 2.9573,                 2.1422,              0.0098268,              0.0098268,              0.0098268
                     10,                 2.6747,                 2.8739,                 2.1252,                0.20044,                0.20971,                0.17053,                0.07608,                 2.6902,                 2.7306,                 2.0777,               0.009802,               0.009802,               0.009802
