                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.2446,                 1.8788,                 1.8299,                0.47356,                 0.4553,                0.41885,                0.19388,                 2.2053,                 1.7573,                 1.7825,              0.0091833,              0.0091833,              0.0091833
                     36,                 2.2183,                 1.8564,                 1.8152,                0.47273,                  0.497,                0.46038,                0.20237,                 2.2241,                 1.7506,                 1.8003,              0.0091585,              0.0091585,              0.0091585
                     37,                 2.2068,                 1.8468,                 1.7877,                0.47864,                0.47702,                0.45502,                0.20041,                 2.2072,                 1.7567,                 1.7563,              0.0091337,              0.0091337,              0.0091337
                     38,                 2.2008,                 1.8009,                 1.7773,                  0.489,                0.48796,                0.46885,                0.20506,                 2.1749,                 1.7234,                  1.752,               0.009109,               0.009109,               0.009109
                     39,                  2.204,                 1.8321,                 1.7899,                0.44316,                0.50027,                0.44465,                0.19973,                 2.1892,                   1.86,                 1.8089,              0.0090843,              0.0090843,              0.0090843
                     40,                  2.181,                 1.7965,                   1.79,                0.51038,                0.45105,                0.46775,                0.20914,                 2.1969,                  1.755,                 1.7613,              0.0090595,              0.0090595,              0.0090595
                     41,                 2.1847,                 1.7848,                 1.7788,                0.53071,                0.47739,                0.48618,                0.22035,                 2.1429,                 1.6653,                  1.744,              0.0090347,              0.0090347,              0.0090347
                     42,                 2.1627,                 1.7632,                 1.7634,                0.51344,                0.48818,                0.48798,                0.22282,                 2.1409,                 1.6543,                 1.7208,                0.00901,                0.00901,                0.00901
                     43,                 2.1497,                  1.756,                 1.7603,                0.54722,                0.48627,                0.50562,                0.22795,                 2.1494,                 1.6998,                 1.7098,              0.0089853,              0.0089853,              0.0089853
                     44,                 2.1355,                 1.7119,                 1.7562,                0.52589,                0.52607,                 0.5042,                0.22954,                 2.1006,                 1.6087,                 1.7199,              0.0089605,              0.0089605,              0.0089605
                     45,                 2.1426,                 1.7197,                 1.7467,                0.57493,                0.51859,                0.52358,                0.23816,                 2.0681,                 1.6657,                 1.7095,              0.0089358,              0.0089358,              0.0089358
                     46,                 2.1262,                 1.7085,                  1.735,                0.55776,                0.51974,                0.52792,                 0.2396,                 2.1082,                 1.5861,                 1.6933,               0.008911,               0.008911,               0.008911
                     47,                 2.1167,                 1.6687,                 1.7359,                   0.54,                0.53382,                0.53419,                0.24235,                 2.0958,                 1.5926,                 1.6917,              0.0088863,              0.0088863,              0.0088863
                     48,                 2.0922,                 1.6629,                 1.7134,                0.55017,                0.54128,                0.54321,                0.24861,                  2.101,                 1.5777,                 1.6892,              0.0088615,              0.0088615,              0.0088615
                     49,                 2.1072,                 1.6463,                 1.7111,                0.59902,                0.53988,                0.54899,                0.25885,                 2.0315,                 1.5059,                 1.6591,              0.0088368,              0.0088368,              0.0088368
                     50,                 2.0991,                 1.6517,                 1.7015,                0.58797,                0.55775,                0.56343,                0.25637,                 2.0597,                 1.5414,                 1.6641,               0.008812,               0.008812,               0.008812
                     51,                 2.0892,                 1.6178,                 1.6985,                0.60518,                0.51719,                 0.5536,                0.25963,                 2.0412,                 1.5138,                 1.6462,              0.0087872,              0.0087872,              0.0087872
                     52,                 2.0768,                 1.6412,                 1.6978,                0.55466,                0.55787,                0.55612,                0.26321,                 2.0283,                 1.5333,                 1.6292,              0.0087625,              0.0087625,              0.0087625
                     53,                  2.065,                 1.5875,                 1.6974,                0.64405,                0.54491,                0.58564,                0.27412,                 2.0302,                 1.4774,                  1.656,              0.0087378,              0.0087378,              0.0087378
                     54,                  2.079,                 1.6205,                 1.6864,                0.62731,                0.54932,                 0.5818,                0.26755,                 2.0079,                 1.4922,                 1.6498,               0.008713,               0.008713,               0.008713
                     55,                 2.0557,                 1.5959,                 1.6855,                0.60696,                 0.5552,                0.57909,                0.27005,                  2.005,                 1.4831,                 1.6285,              0.0086882,              0.0086882,              0.0086882
                     56,                 2.0532,                 1.5777,                  1.672,                0.59867,                0.57593,                0.58939,                0.27859,                 2.0049,                  1.453,                 1.6094,              0.0086635,              0.0086635,              0.0086635
                     57,                  2.013,                 1.5451,                 1.6524,                0.66602,                0.57244,                0.61658,                0.28968,                 1.9635,                 1.4424,                 1.5888,              0.0086388,              0.0086388,              0.0086388
                     58,                 2.0254,                 1.5466,                 1.6566,                0.67646,                0.56229,                0.62207,                0.29651,                 1.9584,                 1.3989,                  1.602,               0.008614,               0.008614,               0.008614
                     59,                 2.0199,                 1.5345,                 1.6406,                0.69172,                0.56955,                0.62255,                0.29309,                  1.948,                 1.4158,                 1.5891,              0.0085893,              0.0085893,              0.0085893
                     60,                 2.0276,                 1.5586,                 1.6532,                0.64931,                0.57151,                0.62587,                0.29251,                 1.9948,                 1.4118,                 1.5892,              0.0085645,              0.0085645,              0.0085645
