                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7904,                 6.2782,                 4.1616,                0.81452,                 0.0175,                0.00558,                0.00142,                 3.5526,                 6.0156,                 3.8916,              0.0033173,              0.0033173,              0.0033173
                      2,                 3.4443,                 5.1351,                 3.4869,                0.46414,                0.10833,                0.05352,                0.02105,                 3.4375,                 4.4284,                 3.0624,              0.0066342,              0.0066342,              0.0066342
                      3,                   3.36,                 4.5656,                 2.8773,                0.44127,                  0.065,                0.04359,                0.01358,                 3.3354,                 4.2728,                 2.8069,              0.0099346,              0.0099346,              0.0099346
                      4,                 3.1402,                 4.0071,                 2.6165,                0.86895,                  0.145,                 0.0756,                0.03283,                 3.0214,                 3.5394,                  2.495,              0.0099258,              0.0099258,              0.0099258
                      5,                 3.0385,                 3.5926,                 2.4673,                0.66935,                0.16917,                0.09525,                0.04381,                 2.9564,                  3.315,                 2.3824,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.8919,                 3.3381,                  2.348,                0.32466,                0.21451,                0.11501,                0.05241,                 2.8454,                 3.3093,                 2.2514,               0.009901,               0.009901,               0.009901
                      7,                 2.8002,                 3.1635,                 2.2578,                0.32088,                0.22204,                 0.1202,                0.05474,                 2.7785,                 2.9118,                 2.2588,              0.0098763,              0.0098763,              0.0098763
                      8,                 2.7877,                 3.0324,                 2.2257,                0.49535,                0.14833,                0.12772,                0.05914,                 2.7373,                 2.8927,                 2.1573,              0.0098515,              0.0098515,              0.0098515
                      9,                  2.721,                 2.9286,                 2.2037,                0.90604,                   0.16,                0.15385,                0.07324,                 2.6874,                 2.7304,                 2.1644,              0.0098268,              0.0098268,              0.0098268
                     10,                 2.6616,                 2.8187,                 2.1661,                0.18337,                0.27391,                0.16411,                0.07405,                 2.6753,                 2.7508,                 2.1035,               0.009802,               0.009802,               0.009802
                     11,                 2.6388,                 2.7426,                 2.1346,                0.17891,                0.23664,                0.17638,                 0.0798,                 2.6679,                 2.5998,                 2.1156,              0.0097773,              0.0097773,              0.0097773
                     12,                 2.6059,                 2.6831,                 2.1135,                 0.4376,                0.21838,                0.18667,                0.08581,                 2.6657,                 2.6203,                 2.1176,              0.0097525,              0.0097525,              0.0097525
                     13,                 2.5936,                 2.5882,                 2.0971,                0.25645,                0.28987,                0.21298,                0.08881,                 2.5898,                 2.4421,                 2.0514,              0.0097278,              0.0097278,              0.0097278
                     14,                 2.5561,                  2.559,                 2.1028,                0.20004,                0.32067,                 0.2354,                0.10628,                 2.5404,                 2.3964,                 2.0601,               0.009703,               0.009703,               0.009703
                     15,                   2.53,                 2.4718,                 2.0449,                0.31266,                0.30336,                0.21132,                0.09469,                 2.5461,                 2.3907,                 2.0587,              0.0096783,              0.0096783,              0.0096783
                     16,                 2.5189,                 2.4413,                 2.0482,                0.19642,                   0.32,                0.22359,                0.09828,                 2.5292,                 2.4228,                 2.0409,              0.0096535,              0.0096535,              0.0096535
                     17,                 2.4981,                 2.3937,                  2.016,                0.29905,                0.33337,                0.25703,                0.11323,                 2.4783,                   2.28,                  1.999,              0.0096288,              0.0096288,              0.0096288
                     18,                 2.4741,                 2.3635,                 1.9872,                0.34313,                0.35438,                0.27823,                0.12213,                 2.4469,                  2.277,                 1.9456,               0.009604,               0.009604,               0.009604
                     19,                  2.455,                 2.3052,                  1.993,                0.30606,                0.32176,                0.26009,                0.12033,                 2.4955,                  2.277,                 2.0309,              0.0095793,              0.0095793,              0.0095793
                     20,                 2.4387,                 2.2909,                 1.9857,                0.32554,                0.36042,                0.29445,                0.13127,                 2.4218,                 2.1698,                 1.9822,              0.0095545,              0.0095545,              0.0095545
                     21,                 2.4391,                 2.2563,                 1.9612,                0.30125,                0.37139,                0.28979,                0.12435,                 2.4634,                 2.1783,                 1.9858,              0.0095298,              0.0095298,              0.0095298
                     22,                  2.431,                 2.2177,                 1.9749,                0.35642,                 0.3703,                0.30327,                0.13894,                 2.3796,                 2.1267,                 1.9447,               0.009505,               0.009505,               0.009505
                     23,                 2.3917,                 2.1914,                  1.942,                0.39017,                0.35609,                0.32355,                 0.1397,                 2.3777,                 2.0628,                 1.9372,              0.0094803,              0.0094803,              0.0094803
                     24,                 2.3873,                 2.1479,                 1.9263,                0.35638,                0.40262,                0.30931,                0.13501,                 2.3547,                 2.1148,                 1.9155,              0.0094555,              0.0094555,              0.0094555
                     25,                   2.35,                 2.1323,                 1.9221,                0.33971,                0.40003,                0.32076,                 0.1398,                 2.3742,                 2.0251,                 1.9268,              0.0094307,              0.0094307,              0.0094307
                     26,                 2.3576,                 2.0913,                 1.9101,                0.34782,                0.41481,                0.34758,                0.15429,                 2.3194,                 1.9888,                 1.9084,               0.009406,               0.009406,               0.009406
                     27,                  2.341,                 2.0788,                 1.8991,                0.39924,                0.43692,                0.36043,                0.16035,                 2.3174,                 2.0034,                 1.8724,              0.0093813,              0.0093813,              0.0093813
                     28,                 2.3151,                 2.0277,                 1.8774,                0.37709,                0.42006,                 0.3687,                0.16455,                 2.2888,                 2.0263,                 1.8814,              0.0093565,              0.0093565,              0.0093565
                     29,                 2.2968,                 2.0137,                 1.8603,                0.38699,                0.43877,                0.37582,                0.16441,                 2.3143,                 1.9575,                 1.8854,              0.0093317,              0.0093317,              0.0093317
                     30,                 2.2773,                 1.9644,                 1.8539,                 0.3717,                0.45942,                0.39272,                0.16781,                 2.2899,                 2.0113,                 1.8516,               0.009307,               0.009307,               0.009307
                     31,                 2.2864,                  1.966,                 1.8454,                0.43676,                0.44537,                0.40171,                0.18117,                 2.2392,                 1.8338,                 1.8127,              0.0092823,              0.0092823,              0.0092823
                     32,                 2.2846,                 1.9346,                 1.8532,                 0.4098,                0.44231,                0.39914,                0.18118,                  2.273,                 1.8125,                 1.8352,              0.0092575,              0.0092575,              0.0092575
                     33,                 2.2739,                  1.916,                 1.8389,                0.45178,                0.44721,                0.41432,                0.17864,                 2.2673,                 1.8361,                 1.8293,              0.0092327,              0.0092327,              0.0092327
                     34,                  2.248,                 1.9193,                 1.8442,                0.46207,                0.44409,                0.40422,                0.17471,                 2.2951,                 1.9117,                  1.866,               0.009208,               0.009208,               0.009208
                     35,                 2.2291,                   1.88,                  1.821,                0.40515,                 0.4936,                0.43087,                 0.1907,                 2.1964,                 1.8214,                 1.8067,              0.0091833,              0.0091833,              0.0091833
                     36,                 2.2221,                 1.8497,                 1.8229,                 0.5059,                0.48363,                0.45852,                0.19934,                 2.2102,                 1.7579,                 1.7857,              0.0091585,              0.0091585,              0.0091585
